=================
Siretta Limited
=================
GRAPHYTE Network Survey Results
www.siretta.com
+44 1189 769 000
Survey Type, 4G
File Created,24/03/23 12:06:26
IMEI Number,'351626102376784
Hardware Version,'GRAPHYTE LTE V2 (EU)
Application Version,'6.10.19
Firmware Version,'M0F.670010
Filename,'L3241204.csv
Timestamp,'0
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
24,24/03/23 12:36:13,4G,12,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
25,24/03/23 12:37:30,4G,1,1300,-37,84,64,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-77,-20.0,20,1815.0,1720.0,Orange,|||||||||||||||||||||
25,24/03/23 12:37:30,4G,3,6400,-51,65,50,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-88,-20.0,10,816.0,857.0,Orange,|||||||||||||||||
25,24/03/23 12:37:30,4G,4,9310,-55,60,46,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-92,-20.0,10,768.0,713.0,Orange,|||||||||||||||
25,24/03/23 12:37:30,4G,7,3000,-70,40,31,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-100,-11.0,20,2645.0,2525.0,Orange,||||||||||
25,24/03/23 12:37:30,4G,5,9385,-71,39,30,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-105,-20.0,5,775.500,720.500,Bouygues,||||||||||
25,24/03/23 12:37:30,4G,17,6200,-72,38,29,208,20,136352518,30125,20,800 MHz,-,-,-,-,264,-109,-20.0,10,796.0,837.0,Bouygues,||||||||||
25,24/03/23 12:37:30,4G,6,6300,-85,21,16,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-108,-6.0,10,806.0,847.0,SFR,||||||
25,24/03/23 12:37:30,4G,8,3175,-79,28,22,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-118,-20.0,15,2662.500,2542.500,Bouygues,|||||||
25,24/03/23 12:37:30,4G,27,3000,-80,27,21,000,15,103133767,3105,7,2600 MHz,-,-,-,-,138,-105,-16.0,5,2645.0,2525.0,unknown,|||||||
25,24/03/23 12:37:30,4G,21,227,-81,26,20,208,20,136425750,30125,1,2100 MHz,-,-,-,-,438,-120,-20.0,15,2132.700,1942.700,Bouygues,|||||||
25,24/03/23 12:37:30,4G,9,9460,-86,19,15,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-118,-15.0,10,783.0,728.0,Free,|||||
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
26,24/03/23 12:38:47,4G,1,1300,-36,85,65,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-76,-20.0,20,1815.0,1720.0,Orange,||||||||||||||||||||||
26,24/03/23 12:38:47,4G,3,6400,-50,67,51,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-87,-20.0,10,816.0,857.0,Orange,|||||||||||||||||
26,24/03/23 12:38:47,4G,4,9310,-58,56,43,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-95,-20.0,10,768.0,713.0,Orange,||||||||||||||
26,24/03/23 12:38:47,4G,7,3000,-71,39,30,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-100,-9.0,20,2645.0,2525.0,Orange,||||||||||
26,24/03/23 12:38:47,4G,5,9385,-70,40,31,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-104,-20.0,5,775.500,720.500,Bouygues,||||||||||
26,24/03/23 12:38:47,4G,6,6300,-71,39,30,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-108,-20.0,10,806.0,847.0,SFR,||||||||||
26,24/03/23 12:38:47,4G,27,3000,-79,28,22,000,15,103133767,3105,7,2600 MHz,-,-,-,-,138,-103,-15.0,5,2645.0,2525.0,unknown,|||||||
26,24/03/23 12:38:47,4G,28,227,-83,23,18,208,20,136439061,30125,1,2100 MHz,-,-,-,-,84,-122,-20.0,15,2132.700,1942.700,Bouygues,||||||
26,24/03/23 12:38:47,4G,15,3175,-81,26,20,208,20,136410628,30127,7,2600 MHz,-,-,-,-,130,-120,-20.0,15,2662.500,2542.500,Bouygues,|||||||
26,24/03/23 12:38:47,4G,9,9460,-81,26,20,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-118,-20.0,10,783.0,728.0,Free,|||||||
26,24/03/23 12:38:47,4G,12,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
27,24/03/23 12:40:05,4G,1,1300,-46,72,55,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-75,-8.0,20,1815.0,1720.0,Orange,||||||||||||||||||
27,24/03/23 12:40:05,4G,3,6400,-51,65,50,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-88,-20.0,10,816.0,857.0,Orange,|||||||||||||||||
27,24/03/23 12:40:05,4G,4,9310,-56,59,45,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-93,-20.0,10,768.0,713.0,Orange,|||||||||||||||
27,24/03/23 12:40:05,4G,7,3000,-57,57,44,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-97,-20.0,20,2645.0,2525.0,Orange,|||||||||||||||
27,24/03/23 12:40:05,4G,5,9385,-75,34,26,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-109,-20.0,5,775.500,720.500,Bouygues,|||||||||
27,24/03/23 12:40:05,4G,6,6300,-72,38,29,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-109,-20.0,10,806.0,847.0,SFR,||||||||||
27,24/03/23 12:40:05,4G,8,3175,-79,28,22,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-118,-20.0,15,2662.500,2542.500,Bouygues,|||||||
27,24/03/23 12:40:05,4G,9,9460,-86,19,15,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-117,-14.0,10,783.0,728.0,Free,|||||
27,24/03/23 12:40:05,4G,19,78,-88,17,13,208,10,160028434,49922,1,2100 MHz,-,-,-,-,137,-125,-18.0,15,2117.800,1927.800,SFR,|||||
27,24/03/23 12:40:05,4G,12,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
27,24/03/23 12:40:05,4G,14,9235,-106,0,0,208,10,160028440,49922,28,700 MHz,-,-,-,-,137,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
28,24/03/23 12:41:22,4G,1,1300,-47,71,54,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-74,-7.0,20,1815.0,1720.0,Orange,||||||||||||||||||
28,24/03/23 12:41:22,4G,3,6400,-50,67,51,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-87,-20.0,10,816.0,857.0,Orange,|||||||||||||||||
28,24/03/23 12:41:22,4G,4,9310,-61,52,40,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-98,-20.0,10,768.0,713.0,Orange,|||||||||||||
28,24/03/23 12:41:22,4G,7,3000,-57,57,44,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-97,-20.0,20,2645.0,2525.0,Orange,|||||||||||||||
28,24/03/23 12:41:22,4G,5,9385,-70,40,31,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-104,-20.0,5,775.500,720.500,Bouygues,||||||||||
28,24/03/23 12:41:22,4G,21,227,-82,25,19,208,20,136425750,30125,1,2100 MHz,-,-,-,-,438,-121,-20.0,15,2132.700,1942.700,Bouygues,|||||||
28,24/03/23 12:41:22,4G,15,3175,-80,27,21,208,20,136410628,30127,7,2600 MHz,-,-,-,-,130,-119,-20.0,15,2662.500,2542.500,Bouygues,|||||||
28,24/03/23 12:41:22,4G,9,9460,-80,27,21,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-117,-20.0,10,783.0,728.0,Free,|||||||
28,24/03/23 12:41:22,4G,12,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
28,24/03/23 12:41:22,4G,14,9235,-106,0,0,208,10,160028440,49922,28,700 MHz,-,-,-,-,137,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
29,24/03/23 12:42:38,4G,1,1300,-48,69,53,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-76,-7.0,20,1815.0,1720.0,Orange,||||||||||||||||||
29,24/03/23 12:42:38,4G,3,6400,-54,61,47,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-91,-20.0,10,816.0,857.0,Orange,||||||||||||||||
29,24/03/23 12:42:38,4G,4,9310,-55,60,46,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-92,-20.0,10,768.0,713.0,Orange,|||||||||||||||
29,24/03/23 12:42:38,4G,7,3000,-58,56,43,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-98,-20.0,20,2645.0,2525.0,Orange,||||||||||||||
29,24/03/23 12:42:38,4G,5,9385,-72,38,29,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-106,-20.0,5,775.500,720.500,Bouygues,||||||||||
29,24/03/23 12:42:38,4G,6,6300,-71,39,30,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-108,-20.0,10,806.0,847.0,SFR,||||||||||
29,24/03/23 12:42:38,4G,21,227,-81,26,20,208,20,136425750,30125,1,2100 MHz,-,-,-,-,438,-120,-20.0,15,2132.700,1942.700,Bouygues,|||||||
29,24/03/23 12:42:38,4G,15,3175,-81,26,20,208,20,136410628,30127,7,2600 MHz,-,-,-,-,130,-120,-20.0,15,2662.500,2542.500,Bouygues,|||||||
29,24/03/23 12:42:38,4G,19,78,-86,19,15,208,10,160028434,49922,1,2100 MHz,-,-,-,-,137,-121,-16.0,15,2117.800,1927.800,SFR,|||||
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
30,24/03/23 12:43:56,4G,1,1300,-38,82,63,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-78,-20.0,20,1815.0,1720.0,Orange,|||||||||||||||||||||
30,24/03/23 12:43:56,4G,3,6400,-52,64,49,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-89,-20.0,10,816.0,857.0,Orange,||||||||||||||||
30,24/03/23 12:43:56,4G,4,9310,-55,60,46,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-92,-20.0,10,768.0,713.0,Orange,|||||||||||||||
30,24/03/23 12:43:56,4G,7,3000,-67,44,34,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-100,-12.0,20,2645.0,2525.0,Orange,|||||||||||
30,24/03/23 12:43:56,4G,5,9385,-74,35,27,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-108,-20.0,5,775.500,720.500,Bouygues,|||||||||
30,24/03/23 12:43:56,4G,17,6200,-72,38,29,208,20,136352518,30125,20,800 MHz,-,-,-,-,264,-109,-20.0,10,796.0,837.0,Bouygues,||||||||||
30,24/03/23 12:43:56,4G,6,6300,-69,42,32,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-106,-20.0,10,806.0,847.0,SFR,|||||||||||
30,24/03/23 12:43:56,4G,29,3000,-78,30,23,000,10,160028440,49922,7,2600 MHz,-,-,-,-,138,-104,-17.0,5,2645.0,2525.0,unknown,||||||||
30,24/03/23 12:43:56,4G,15,3175,-81,26,20,208,20,136410628,30127,7,2600 MHz,-,-,-,-,130,-120,-20.0,15,2662.500,2542.500,Bouygues,|||||||
30,24/03/23 12:43:56,4G,9,9460,-83,23,18,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-118,-18.0,10,783.0,728.0,Free,||||||
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
31,24/03/23 12:45:13,4G,1,1300,-49,68,52,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-75,-7.0,20,1815.0,1720.0,Orange,|||||||||||||||||
31,24/03/23 12:45:13,4G,3,6400,-51,65,50,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-88,-20.0,10,816.0,857.0,Orange,|||||||||||||||||
31,24/03/23 12:45:13,4G,4,9310,-54,61,47,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-91,-20.0,10,768.0,713.0,Orange,||||||||||||||||
31,24/03/23 12:45:13,4G,7,3000,-61,52,40,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-101,-20.0,20,2645.0,2525.0,Orange,|||||||||||||
31,24/03/23 12:45:13,4G,5,9385,-70,40,31,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-104,-20.0,5,775.500,720.500,Bouygues,||||||||||
31,24/03/23 12:45:13,4G,6,6300,-70,40,31,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-107,-20.0,10,806.0,847.0,SFR,||||||||||
31,24/03/23 12:45:13,4G,21,227,-80,27,21,208,20,136425750,30125,1,2100 MHz,-,-,-,-,438,-119,-20.0,15,2132.700,1942.700,Bouygues,|||||||
31,24/03/23 12:45:13,4G,15,3175,-78,30,23,208,20,136410628,30127,7,2600 MHz,-,-,-,-,130,-117,-20.0,15,2662.500,2542.500,Bouygues,||||||||
31,24/03/23 12:45:13,4G,9,9460,-87,18,14,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-120,-16.0,10,783.0,728.0,Free,|||||
31,24/03/23 12:45:13,4G,19,78,-94,9,7,208,10,160028434,49922,1,2100 MHz,-,-,-,-,137,-120,-7.0,15,2117.800,1927.800,SFR,|||
31,24/03/23 12:45:13,4G,12,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
32,24/03/23 12:46:32,4G,2,524,-35,86,66,208,01,20025090,24672,1,2100 MHz,-,-,-,-,345,-74,-20.0,15,2162.400,1972.400,Orange,||||||||||||||||||||||
32,24/03/23 12:46:32,4G,1,1300,-47,71,54,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-75,-8.0,20,1815.0,1720.0,Orange,||||||||||||||||||
32,24/03/23 12:46:32,4G,3,6400,-52,64,49,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-89,-20.0,10,816.0,857.0,Orange,||||||||||||||||
32,24/03/23 12:46:32,4G,4,9310,-56,59,45,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-93,-20.0,10,768.0,713.0,Orange,|||||||||||||||
32,24/03/23 12:46:32,4G,7,3000,-59,55,42,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-99,-20.0,20,2645.0,2525.0,Orange,||||||||||||||
32,24/03/23 12:46:32,4G,5,9385,-73,36,28,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-107,-20.0,5,775.500,720.500,Bouygues,|||||||||
32,24/03/23 12:46:32,4G,6,6300,-72,38,29,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-109,-20.0,10,806.0,847.0,SFR,||||||||||
32,24/03/23 12:46:32,4G,28,227,-81,26,20,208,20,136439061,30125,1,2100 MHz,-,-,-,-,84,-120,-20.0,15,2132.700,1942.700,Bouygues,|||||||
32,24/03/23 12:46:32,4G,15,3175,-79,28,22,208,20,136410628,30127,7,2600 MHz,-,-,-,-,130,-118,-20.0,15,2662.500,2542.500,Bouygues,|||||||
32,24/03/23 12:46:32,4G,12,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
33,24/03/23 12:47:49,4G,2,524,-30,93,71,208,01,20025090,24672,1,2100 MHz,-,-,-,-,345,-69,-20.0,15,2162.400,1972.400,Orange,||||||||||||||||||||||||
33,24/03/23 12:47:49,4G,1,1300,-36,85,65,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-76,-20.0,20,1815.0,1720.0,Orange,||||||||||||||||||||||
33,24/03/23 12:47:49,4G,3,6400,-51,65,50,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-88,-20.0,10,816.0,857.0,Orange,|||||||||||||||||
33,24/03/23 12:47:49,4G,4,9310,-54,61,47,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-91,-20.0,10,768.0,713.0,Orange,||||||||||||||||
33,24/03/23 12:47:49,4G,7,3000,-69,42,32,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-99,-10.0,20,2645.0,2525.0,Orange,|||||||||||
33,24/03/23 12:47:49,4G,5,9385,-70,40,31,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-104,-20.0,5,775.500,720.500,Bouygues,||||||||||
33,24/03/23 12:47:49,4G,8,3175,-81,26,20,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-120,-20.0,15,2662.500,2542.500,Bouygues,|||||||
33,24/03/23 12:47:49,4G,21,227,-80,27,21,208,20,136425750,30125,1,2100 MHz,-,-,-,-,438,-119,-20.0,15,2132.700,1942.700,Bouygues,|||||||
33,24/03/23 12:47:49,4G,9,9460,-88,17,13,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-125,-20.0,10,783.0,728.0,Free,|||||
33,24/03/23 12:47:49,4G,19,78,-87,18,14,208,10,160028434,49922,1,2100 MHz,-,-,-,-,137,-126,-20.0,15,2117.800,1927.800,SFR,|||||
33,24/03/23 12:47:49,4G,12,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
33,24/03/23 12:47:49,4G,14,9235,-106,0,0,208,10,160028440,49922,28,700 MHz,-,-,-,-,137,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
34,24/03/23 12:49:06,4G,2,524,-35,86,66,208,01,20025090,24672,1,2100 MHz,-,-,-,-,345,-74,-20.0,15,2162.400,1972.400,Orange,||||||||||||||||||||||
34,24/03/23 12:49:06,4G,1,1300,-36,85,65,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-76,-20.0,20,1815.0,1720.0,Orange,||||||||||||||||||||||
34,24/03/23 12:49:06,4G,3,6400,-51,65,50,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-88,-20.0,10,816.0,857.0,Orange,|||||||||||||||||
34,24/03/23 12:49:06,4G,4,9310,-54,61,47,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-91,-20.0,10,768.0,713.0,Orange,||||||||||||||||
34,24/03/23 12:49:06,4G,7,3000,-68,43,33,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-100,-11.0,20,2645.0,2525.0,Orange,|||||||||||
34,24/03/23 12:49:06,4G,5,9385,-75,34,26,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-109,-20.0,5,775.500,720.500,Bouygues,|||||||||
34,24/03/23 12:49:06,4G,6,6300,-86,19,15,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-109,-6.0,10,806.0,847.0,SFR,|||||
34,24/03/23 12:49:06,4G,21,227,-79,28,22,208,20,136425750,30125,1,2100 MHz,-,-,-,-,438,-118,-20.0,15,2132.700,1942.700,Bouygues,|||||||
34,24/03/23 12:49:06,4G,15,3175,-80,27,21,208,20,136410628,30127,7,2600 MHz,-,-,-,-,130,-119,-20.0,15,2662.500,2542.500,Bouygues,|||||||
34,24/03/23 12:49:06,4G,9,9460,-85,21,16,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-118,-16.0,10,783.0,728.0,Free,||||||
34,24/03/23 12:49:06,4G,19,78,-88,17,13,208,10,160028434,49922,1,2100 MHz,-,-,-,-,137,-125,-18.0,15,2117.800,1927.800,SFR,|||||
34,24/03/23 12:49:06,4G,12,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
34,24/03/23 12:49:06,4G,14,9235,-106,0,0,208,10,160028440,49922,28,700 MHz,-,-,-,-,137,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
35,24/03/23 12:50:23,4G,1,1300,-46,72,55,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-74,-7.0,20,1815.0,1720.0,Orange,||||||||||||||||||
35,24/03/23 12:50:23,4G,3,6400,-51,65,50,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-88,-20.0,10,816.0,857.0,Orange,|||||||||||||||||
35,24/03/23 12:50:23,4G,4,9310,-55,60,46,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-92,-20.0,10,768.0,713.0,Orange,|||||||||||||||
35,24/03/23 12:50:23,4G,7,3000,-60,53,41,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-100,-20.0,20,2645.0,2525.0,Orange,||||||||||||||
35,24/03/23 12:50:23,4G,5,9385,-70,40,31,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-104,-20.0,5,775.500,720.500,Bouygues,||||||||||
35,24/03/23 12:50:23,4G,6,6300,-71,39,30,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-108,-20.0,10,806.0,847.0,SFR,||||||||||
35,24/03/23 12:50:23,4G,21,227,-81,26,20,208,20,136425750,30125,1,2100 MHz,-,-,-,-,438,-120,-20.0,15,2132.700,1942.700,Bouygues,|||||||
35,24/03/23 12:50:23,4G,15,3175,-80,27,21,208,20,136410628,30127,7,2600 MHz,-,-,-,-,130,-119,-20.0,15,2662.500,2542.500,Bouygues,|||||||
35,24/03/23 12:50:23,4G,9,9460,-81,26,20,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-116,-18.0,10,783.0,728.0,Free,|||||||
35,24/03/23 12:50:23,4G,19,78,-87,18,14,208,10,160028434,49922,1,2100 MHz,-,-,-,-,137,-124,-18.0,15,2117.800,1927.800,SFR,|||||
35,24/03/23 12:50:23,4G,12,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
36,24/03/23 12:51:40,4G,1,1300,-48,69,53,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-75,-7.0,20,1815.0,1720.0,Orange,||||||||||||||||||
36,24/03/23 12:51:40,4G,3,6400,-51,65,50,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-88,-20.0,10,816.0,857.0,Orange,|||||||||||||||||
36,24/03/23 12:51:40,4G,4,9310,-54,61,47,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-91,-20.0,10,768.0,713.0,Orange,||||||||||||||||
36,24/03/23 12:51:40,4G,7,3000,-57,57,44,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-97,-20.0,20,2645.0,2525.0,Orange,|||||||||||||||
36,24/03/23 12:51:40,4G,20,6300,-71,39,30,208,10,160028422,49922,20,800 MHz,-,-,-,-,137,-108,-20.0,10,806.0,847.0,SFR,||||||||||
36,24/03/23 12:51:40,4G,5,9385,-69,42,32,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-103,-20.0,5,775.500,720.500,Bouygues,|||||||||||
36,24/03/23 12:51:40,4G,8,3175,-80,27,21,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-119,-20.0,15,2662.500,2542.500,Bouygues,|||||||
36,24/03/23 12:51:40,4G,23,6300,-85,21,16,208,10,160029190,49922,20,800 MHz,-,-,-,-,377,-109,-7.0,10,806.0,847.0,SFR,||||||
36,24/03/23 12:51:40,4G,15,3175,-80,27,21,208,20,136410628,30127,7,2600 MHz,-,-,-,-,130,-119,-20.0,15,2662.500,2542.500,Bouygues,|||||||
36,24/03/23 12:51:40,4G,21,227,-97,5,4,208,20,136425750,30125,1,2100 MHz,-,-,-,-,438,-119,-3.0,15,2132.700,1942.700,Bouygues,||
36,24/03/23 12:51:40,4G,30,9460,-85,21,16,208,15,102702919,3108,28,700 MHz,-,-,-,-,199,-122,-20.0,10,783.0,728.0,Free,||||||
36,24/03/23 12:51:40,4G,9,9460,-94,9,7,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-117,-6.0,10,783.0,728.0,Free,|||
36,24/03/23 12:51:40,4G,19,78,-87,18,14,208,10,160028434,49922,1,2100 MHz,-,-,-,-,137,-126,-20.0,15,2117.800,1927.800,SFR,|||||
36,24/03/23 12:51:40,4G,12,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
36,24/03/23 12:51:40,4G,14,9235,-106,0,0,208,10,160028440,49922,28,700 MHz,-,-,-,-,137,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
