=================
Siretta Limited
=================
GRAPHYTE Network Survey Results
www.siretta.com
+44 1189 769 000
Survey Type, 4G
File Created,24/03/23 13:32:11
IMEI Number,'351626102376784
Hardware Version,'GRAPHYTE LTE V2 (EU)
Application Version,'6.10.19
Firmware Version,'M0F.670010
Filename,'L3241330.csv
Timestamp,'0
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
25,24/03/23 14:03:07,4G,6,9385,-71,39,30,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-105,-20.0,5,775.500,720.500,Bouygues,||||||||||
25,24/03/23 14:03:07,4G,8,6300,-71,39,30,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-104,-16.0,10,806.0,847.0,SFR,||||||||||
25,24/03/23 14:03:07,4G,7,3175,-81,26,20,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-120,-20.0,15,2662.500,2542.500,Bouygues,|||||||
25,24/03/23 14:03:07,4G,12,9235,-106,0,0,208,10,160028440,49922,28,700 MHz,-,-,-,-,137,-140,-20.0,5,760.500,705.500,SFR,
25,24/03/23 14:03:07,4G,11,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
26,24/03/23 14:04:24,4G,2,1300,-49,68,52,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-75,-7.0,20,1815.0,1720.0,Orange,|||||||||||||||||
26,24/03/23 14:04:24,4G,3,6400,-52,64,49,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-89,-20.0,10,816.0,857.0,Orange,||||||||||||||||
26,24/03/23 14:04:24,4G,4,9310,-55,60,46,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-92,-20.0,10,768.0,713.0,Orange,|||||||||||||||
26,24/03/23 14:04:24,4G,5,3000,-61,52,40,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-101,-20.0,20,2645.0,2525.0,Orange,|||||||||||||
26,24/03/23 14:04:24,4G,6,9385,-70,40,31,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-104,-20.0,5,775.500,720.500,Bouygues,||||||||||
26,24/03/23 14:04:24,4G,8,6300,-78,30,23,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-105,-10.0,10,806.0,847.0,SFR,||||||||
26,24/03/23 14:04:24,4G,7,3175,-81,26,20,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-120,-20.0,15,2662.500,2542.500,Bouygues,|||||||
26,24/03/23 14:04:24,4G,10,9460,-84,22,17,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-119,-18.0,10,783.0,728.0,Free,||||||
26,24/03/23 14:04:24,4G,12,9235,-106,0,0,208,10,160028440,49922,28,700 MHz,-,-,-,-,137,-140,-20.0,5,760.500,705.500,SFR,
26,24/03/23 14:04:24,4G,11,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
27,24/03/23 14:05:42,4G,2,1300,-49,68,52,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-75,-7.0,20,1815.0,1720.0,Orange,|||||||||||||||||
27,24/03/23 14:05:42,4G,3,6400,-52,64,49,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-89,-20.0,10,816.0,857.0,Orange,||||||||||||||||
27,24/03/23 14:05:42,4G,4,9310,-54,61,47,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-91,-20.0,10,768.0,713.0,Orange,||||||||||||||||
27,24/03/23 14:05:42,4G,5,3000,-61,52,40,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-101,-20.0,20,2645.0,2525.0,Orange,|||||||||||||
27,24/03/23 14:05:42,4G,8,6300,-82,25,19,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-105,-6.0,10,806.0,847.0,SFR,|||||||
27,24/03/23 14:05:42,4G,7,3175,-78,30,23,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-117,-20.0,15,2662.500,2542.500,Bouygues,||||||||
27,24/03/23 14:05:42,4G,10,9460,-95,7,6,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-118,-6.0,10,783.0,728.0,Free,||
27,24/03/23 14:05:42,4G,11,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
28,24/03/23 14:07:00,4G,2,1300,-51,65,50,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-78,-7.0,20,1815.0,1720.0,Orange,|||||||||||||||||
28,24/03/23 14:07:00,4G,3,6400,-54,61,47,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-91,-20.0,10,816.0,857.0,Orange,||||||||||||||||
28,24/03/23 14:07:00,4G,4,9310,-55,60,46,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-92,-20.0,10,768.0,713.0,Orange,|||||||||||||||
28,24/03/23 14:07:00,4G,5,3000,-60,53,41,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-100,-20.0,20,2645.0,2525.0,Orange,||||||||||||||
28,24/03/23 14:07:00,4G,6,9385,-72,38,29,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-106,-20.0,5,775.500,720.500,Bouygues,||||||||||
28,24/03/23 14:07:00,4G,8,6300,-78,30,23,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-104,-9.0,10,806.0,847.0,SFR,||||||||
28,24/03/23 14:07:00,4G,7,3175,-76,32,25,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-115,-20.0,15,2662.500,2542.500,Bouygues,||||||||
28,24/03/23 14:07:00,4G,10,9460,-93,10,8,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-119,-9.0,10,783.0,728.0,Free,|||
28,24/03/23 14:07:00,4G,12,9235,-106,0,0,208,10,160028440,49922,28,700 MHz,-,-,-,-,137,-140,-20.0,5,760.500,705.500,SFR,
28,24/03/23 14:07:00,4G,11,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
29,24/03/23 14:08:16,4G,2,1300,-36,85,65,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-76,-20.0,20,1815.0,1720.0,Orange,||||||||||||||||||||||
29,24/03/23 14:08:16,4G,3,6400,-53,63,48,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-90,-20.0,10,816.0,857.0,Orange,||||||||||||||||
29,24/03/23 14:08:16,4G,4,9310,-54,61,47,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-91,-20.0,10,768.0,713.0,Orange,||||||||||||||||
29,24/03/23 14:08:16,4G,5,3000,-68,43,33,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-100,-11.0,20,2645.0,2525.0,Orange,|||||||||||
29,24/03/23 14:08:16,4G,13,6200,-67,44,34,208,20,136422919,30125,20,800 MHz,-,-,-,-,438,-104,-20.0,10,796.0,837.0,Bouygues,|||||||||||
29,24/03/23 14:08:16,4G,6,9385,-70,40,31,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-104,-20.0,5,775.500,720.500,Bouygues,||||||||||
29,24/03/23 14:08:16,4G,8,6300,-69,42,32,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-105,-19.0,10,806.0,847.0,SFR,|||||||||||
29,24/03/23 14:08:16,4G,20,3000,-80,27,21,208,10,160024601,49922,7,2600 MHz,-,-,-,-,138,-105,-16.0,5,2645.0,2525.0,SFR,|||||||
29,24/03/23 14:08:16,4G,7,3175,-99,2,2,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-121,-3.0,15,2662.500,2542.500,Bouygues,|
29,24/03/23 14:08:16,4G,10,9460,-88,17,13,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-119,-14.0,10,783.0,728.0,Free,|||||
29,24/03/23 14:08:16,4G,22,1501,-90,14,11,208,10,160028419,49922,3,1800 MHz,-,-,-,-,137,-129,-19.0,20,1835.100,1740.100,SFR,||||
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
30,24/03/23 14:09:33,4G,2,1300,-46,72,55,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-75,-8.0,20,1815.0,1720.0,Orange,||||||||||||||||||
30,24/03/23 14:09:33,4G,3,6400,-52,64,49,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-89,-20.0,10,816.0,857.0,Orange,||||||||||||||||
30,24/03/23 14:09:33,4G,4,9310,-56,59,45,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-93,-20.0,10,768.0,713.0,Orange,|||||||||||||||
30,24/03/23 14:09:33,4G,5,3000,-60,53,41,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-100,-20.0,20,2645.0,2525.0,Orange,||||||||||||||
30,24/03/23 14:09:33,4G,13,6200,-66,46,35,208,20,136422919,30125,20,800 MHz,-,-,-,-,438,-103,-20.0,10,796.0,837.0,Bouygues,||||||||||||
30,24/03/23 14:09:33,4G,8,6300,-67,44,34,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-104,-20.0,10,806.0,847.0,SFR,|||||||||||
30,24/03/23 14:09:33,4G,7,3175,-80,27,21,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-119,-20.0,15,2662.500,2542.500,Bouygues,|||||||
30,24/03/23 14:09:33,4G,10,9460,-85,21,16,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-119,-17.0,10,783.0,728.0,Free,||||||
30,24/03/23 14:09:33,4G,11,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
31,24/03/23 14:10:50,4G,2,1300,-46,72,55,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-75,-8.0,20,1815.0,1720.0,Orange,||||||||||||||||||
31,24/03/23 14:10:50,4G,3,6400,-53,63,48,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-90,-20.0,10,816.0,857.0,Orange,||||||||||||||||
31,24/03/23 14:10:50,4G,4,9310,-54,61,47,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-91,-20.0,10,768.0,713.0,Orange,||||||||||||||||
31,24/03/23 14:10:50,4G,5,3000,-61,52,40,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-101,-20.0,20,2645.0,2525.0,Orange,|||||||||||||
31,24/03/23 14:10:50,4G,13,6200,-67,44,34,208,20,136422919,30125,20,800 MHz,-,-,-,-,438,-104,-20.0,10,796.0,837.0,Bouygues,|||||||||||
31,24/03/23 14:10:50,4G,6,9385,-71,39,30,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-105,-20.0,5,775.500,720.500,Bouygues,||||||||||
31,24/03/23 14:10:50,4G,8,6300,-70,40,31,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-105,-18.0,10,806.0,847.0,SFR,||||||||||
31,24/03/23 14:10:50,4G,7,3175,-81,26,20,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-120,-20.0,15,2662.500,2542.500,Bouygues,|||||||
31,24/03/23 14:10:50,4G,10,9460,-95,7,6,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-119,-7.0,10,783.0,728.0,Free,||
31,24/03/23 14:10:50,4G,22,1501,-95,7,6,208,10,160028419,49922,3,1800 MHz,-,-,-,-,137,-135,-20.0,20,1835.100,1740.100,SFR,||
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
32,24/03/23 14:12:06,4G,2,1300,-50,67,51,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-76,-7.0,20,1815.0,1720.0,Orange,|||||||||||||||||
32,24/03/23 14:12:06,4G,3,6400,-52,64,49,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-89,-20.0,10,816.0,857.0,Orange,||||||||||||||||
32,24/03/23 14:12:06,4G,4,9310,-54,61,47,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-91,-20.0,10,768.0,713.0,Orange,||||||||||||||||
32,24/03/23 14:12:06,4G,5,3000,-61,52,40,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-101,-20.0,20,2645.0,2525.0,Orange,|||||||||||||
32,24/03/23 14:12:06,4G,13,6200,-67,44,34,208,20,136422919,30125,20,800 MHz,-,-,-,-,438,-104,-20.0,10,796.0,837.0,Bouygues,|||||||||||
32,24/03/23 14:12:06,4G,6,9385,-70,40,31,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-104,-20.0,5,775.500,720.500,Bouygues,||||||||||
32,24/03/23 14:12:06,4G,8,6300,-67,44,34,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-104,-20.0,10,806.0,847.0,SFR,|||||||||||
32,24/03/23 14:12:06,4G,7,3175,-99,2,2,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-121,-3.0,15,2662.500,2542.500,Bouygues,|
32,24/03/23 14:12:06,4G,10,9460,-84,22,17,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-120,-19.0,10,783.0,728.0,Free,||||||
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
33,24/03/23 14:13:23,4G,2,1300,-49,68,52,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-75,-7.0,20,1815.0,1720.0,Orange,|||||||||||||||||
33,24/03/23 14:13:23,4G,3,6400,-52,64,49,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-89,-20.0,10,816.0,857.0,Orange,||||||||||||||||
33,24/03/23 14:13:23,4G,4,9310,-54,61,47,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-91,-20.0,10,768.0,713.0,Orange,||||||||||||||||
33,24/03/23 14:13:23,4G,5,3000,-61,52,40,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-101,-20.0,20,2645.0,2525.0,Orange,|||||||||||||
33,24/03/23 14:13:23,4G,13,6200,-67,44,34,208,20,136422919,30125,20,800 MHz,-,-,-,-,438,-104,-20.0,10,796.0,837.0,Bouygues,|||||||||||
33,24/03/23 14:13:23,4G,6,9385,-72,38,29,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-106,-20.0,5,775.500,720.500,Bouygues,||||||||||
33,24/03/23 14:13:23,4G,8,6300,-80,27,21,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-103,-6.0,10,806.0,847.0,SFR,|||||||
33,24/03/23 14:13:23,4G,23,9590,-75,34,26,208,20,136422919,30125,28,700 MHz,-,-,-,-,438,-112,-20.0,10,796.0,741.0,Bouygues,|||||||||
33,24/03/23 14:13:23,4G,7,3175,-77,31,24,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-116,-20.0,15,2662.500,2542.500,Bouygues,||||||||
33,24/03/23 14:13:23,4G,10,9460,-96,6,5,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-119,-6.0,10,783.0,728.0,Free,||
33,24/03/23 14:13:23,4G,12,9235,-106,0,0,208,10,160028440,49922,28,700 MHz,-,-,-,-,137,-140,-20.0,5,760.500,705.500,SFR,
33,24/03/23 14:13:23,4G,11,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
34,24/03/23 14:14:41,4G,2,1300,-37,84,64,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-77,-20.0,20,1815.0,1720.0,Orange,|||||||||||||||||||||
34,24/03/23 14:14:41,4G,3,6400,-52,64,49,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-89,-20.0,10,816.0,857.0,Orange,||||||||||||||||
34,24/03/23 14:14:41,4G,4,9310,-55,60,46,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-92,-20.0,10,768.0,713.0,Orange,|||||||||||||||
34,24/03/23 14:14:41,4G,5,3000,-68,43,33,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-100,-11.0,20,2645.0,2525.0,Orange,|||||||||||
34,24/03/23 14:14:41,4G,13,6200,-67,44,34,208,20,136422919,30125,20,800 MHz,-,-,-,-,438,-104,-20.0,10,796.0,837.0,Bouygues,|||||||||||
34,24/03/23 14:14:41,4G,6,9385,-71,39,30,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-105,-20.0,5,775.500,720.500,Bouygues,||||||||||
34,24/03/23 14:14:41,4G,8,6300,-66,46,35,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-103,-20.0,10,806.0,847.0,SFR,||||||||||||
34,24/03/23 14:14:41,4G,20,3000,-79,28,22,208,10,160024601,49922,7,2600 MHz,-,-,-,-,138,-105,-16.0,10,2645.0,2525.0,SFR,|||||||
34,24/03/23 14:14:41,4G,7,3175,-76,32,25,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-115,-20.0,15,2662.500,2542.500,Bouygues,||||||||
34,24/03/23 14:14:41,4G,10,9460,-88,17,13,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-125,-20.0,10,783.0,728.0,Free,|||||
34,24/03/23 14:14:41,4G,12,9235,-106,0,0,208,10,160028440,49922,28,700 MHz,-,-,-,-,137,-140,-20.0,5,760.500,705.500,SFR,
34,24/03/23 14:14:41,4G,11,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
35,24/03/23 14:15:58,4G,2,1300,-47,71,54,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-76,-8.0,20,1815.0,1720.0,Orange,||||||||||||||||||
35,24/03/23 14:15:58,4G,3,6400,-53,63,48,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-90,-20.0,10,816.0,857.0,Orange,||||||||||||||||
35,24/03/23 14:15:58,4G,4,9310,-55,60,46,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-92,-20.0,10,768.0,713.0,Orange,|||||||||||||||
35,24/03/23 14:15:58,4G,5,3000,-61,52,40,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-101,-20.0,20,2645.0,2525.0,Orange,|||||||||||||
35,24/03/23 14:15:58,4G,6,9385,-70,40,31,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-104,-20.0,5,775.500,720.500,Bouygues,||||||||||
35,24/03/23 14:15:58,4G,8,6300,-81,26,20,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-104,-6.0,10,806.0,847.0,SFR,|||||||
35,24/03/23 14:15:58,4G,7,3175,-76,32,25,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-115,-20.0,15,2662.500,2542.500,Bouygues,||||||||
35,24/03/23 14:15:58,4G,19,9460,-86,19,15,208,15,102702919,3108,28,700 MHz,-,-,-,-,199,-123,-20.0,10,783.0,728.0,Free,|||||
35,24/03/23 14:15:58,4G,18,2825,-90,14,11,208,10,160028416,49922,7,2600 MHz,-,-,-,-,137,-129,-20.0,15,2627.500,2507.500,SFR,||||
35,24/03/23 14:15:58,4G,11,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
36,24/03/23 14:17:16,4G,2,1300,-46,72,55,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-75,-8.0,20,1815.0,1720.0,Orange,||||||||||||||||||
36,24/03/23 14:17:16,4G,3,6400,-52,64,49,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-89,-20.0,10,816.0,857.0,Orange,||||||||||||||||
36,24/03/23 14:17:16,4G,4,9310,-55,60,46,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-92,-20.0,10,768.0,713.0,Orange,|||||||||||||||
36,24/03/23 14:17:16,4G,5,3000,-60,53,41,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-100,-20.0,20,2645.0,2525.0,Orange,||||||||||||||
36,24/03/23 14:17:16,4G,13,6200,-66,46,35,208,20,136422919,30125,20,800 MHz,-,-,-,-,438,-103,-20.0,10,796.0,837.0,Bouygues,||||||||||||
36,24/03/23 14:17:16,4G,6,9385,-71,39,30,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-105,-20.0,5,775.500,720.500,Bouygues,||||||||||
36,24/03/23 14:17:16,4G,8,6300,-68,43,33,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-105,-20.0,10,806.0,847.0,SFR,|||||||||||
36,24/03/23 14:17:16,4G,7,3175,-81,26,20,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-120,-20.0,15,2662.500,2542.500,Bouygues,|||||||
36,24/03/23 14:17:16,4G,15,1850,-84,22,17,208,20,136408833,30127,3,1800 MHz,-,-,-,-,130,-124,-20.0,20,1870.0,1775.0,Bouygues,||||||
36,24/03/23 14:17:16,4G,10,9460,-85,21,16,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-119,-17.0,10,783.0,728.0,Free,||||||
36,24/03/23 14:17:16,4G,11,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
37,24/03/23 14:18:33,4G,2,1300,-47,71,54,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-76,-8.0,20,1815.0,1720.0,Orange,||||||||||||||||||
37,24/03/23 14:18:33,4G,3,6400,-52,64,49,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-89,-20.0,10,816.0,857.0,Orange,||||||||||||||||
37,24/03/23 14:18:33,4G,4,9310,-56,59,45,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-93,-20.0,10,768.0,713.0,Orange,|||||||||||||||
37,24/03/23 14:18:33,4G,5,3000,-61,52,40,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-101,-20.0,20,2645.0,2525.0,Orange,|||||||||||||
37,24/03/23 14:18:33,4G,13,6200,-67,44,34,208,20,136422919,30125,20,800 MHz,-,-,-,-,438,-104,-20.0,10,796.0,837.0,Bouygues,|||||||||||
37,24/03/23 14:18:33,4G,6,9385,-70,40,31,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-104,-20.0,5,775.500,720.500,Bouygues,||||||||||
37,24/03/23 14:18:33,4G,8,6300,-70,40,31,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-104,-17.0,10,806.0,847.0,SFR,||||||||||
37,24/03/23 14:18:33,4G,23,9590,-75,34,26,208,20,136422919,30125,28,700 MHz,-,-,-,-,438,-112,-20.0,10,796.0,741.0,Bouygues,|||||||||
37,24/03/23 14:18:33,4G,16,1850,-82,25,19,208,20,136425729,30125,3,1800 MHz,-,-,-,-,438,-122,-20.0,20,1870.0,1775.0,Bouygues,|||||||
37,24/03/23 14:18:33,4G,7,3175,-80,27,21,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-119,-20.0,15,2662.500,2542.500,Bouygues,|||||||
37,24/03/23 14:18:33,4G,10,9460,-95,7,6,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-118,-6.0,10,783.0,728.0,Free,||
37,24/03/23 14:18:33,4G,22,1501,-86,19,15,208,10,160028419,49922,3,1800 MHz,-,-,-,-,137,-126,-20.0,20,1835.100,1740.100,SFR,|||||
37,24/03/23 14:18:33,4G,24,1675,-94,9,7,208,15,103133777,3105,3,1800 MHz,-,-,-,-,117,-133,-20.0,15,1852.500,1757.500,Free,|||
37,24/03/23 14:18:33,4G,12,9235,-106,0,0,208,10,160028440,49922,28,700 MHz,-,-,-,-,137,-140,-20.0,5,760.500,705.500,SFR,
37,24/03/23 14:18:33,4G,11,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
38,24/03/23 14:19:51,4G,2,1300,-47,71,54,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-76,-8.0,20,1815.0,1720.0,Orange,||||||||||||||||||
38,24/03/23 14:19:51,4G,3,6400,-53,63,48,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-90,-20.0,10,816.0,857.0,Orange,||||||||||||||||
38,24/03/23 14:19:51,4G,4,9310,-54,61,47,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-91,-20.0,10,768.0,713.0,Orange,||||||||||||||||
